,func,n,d,dataset_num,title,optimal,mean,optimal_sc,mean_sc,distortion,n_clusters,noise,weights
6823,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.5016870943718589, 0.37985476942506924, 0.11845813627803956]","[0.4577646362133047, 0.42997019551063803, 0.11226516827605718]",13.265999604331414,14.0222044567885,1.057003231947194,3.0,0.07,"[0.2, 0.2, 0.6]"
6824,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.4168028600000215, 0.28220278397217924, 0.30099435613760483]","[0.40724457992966295, 0.2993698821387652, 0.2933855379315718]",12.24834501490325,12.396292274885017,1.012078959222797,3.0,0.07,"[0.2, 0.2, 0.6]"
6825,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.42222172104048544, 0.14550856949786975, 0.43226971007679527]","[0.4109225041782137, 0.19412727113202174, 0.3949502246897646]",15.343583751177448,16.027687092124093,1.0445856295400446,3.0,0.07,"[0.2, 0.2, 0.6]"
6826,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.5407658212776079, 0.29224924361423105, 0.1669849351078737]","[0.46036341801257746, 0.31263726878866754, 0.226999313198755]",22.01453952216126,23.41506002515677,1.0636179785448454,3.0,0.07,"[0.2, 0.2, 0.6]"
6827,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.24542748466461245, 0.3078955219544802, 0.446676993411089]","[0.24268961810029388, 0.3151584150353913, 0.4421519668643149]",9.46192949953682,9.467325001603795,1.0005702327487473,3.0,0.07,"[0.2, 0.2, 0.6]"
6828,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.09696616944297132, 0.4892727590851566, 0.41376107149465713]","[0.09640878361146196, 0.4608307874420276, 0.4427604289465104]",10.51572039400033,11.052596973687802,1.0510546647849046,3.0,0.07,"[0.2, 0.2, 0.6]"
6829,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.30174470564928185, 0.23311429184548083, 0.4651410038808679]","[0.25776159696052525, 0.2617965747519346, 0.4804418282875402]",14.759208234165682,15.32371081265765,1.0382474838443716,3.0,0.07,"[0.2, 0.2, 0.6]"
6830,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.3711236458207256, 0.30309818424408763, 0.3257781699751207]","[0.39747635835749306, 0.31494039071442664, 0.2875832509280804]",12.009176096217551,12.665606308994853,1.0546607200625573,3.0,0.07,"[0.2, 0.2, 0.6]"
6831,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.3366093673576698, 0.28137959766610143, 0.38201103501332934]","[0.3820578360013732, 0.2719369237519039, 0.3460052402467228]",12.384326820883974,13.088886617111667,1.0568912470106633,3.0,0.07,"[0.2, 0.2, 0.6]"
6832,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.5507636416357894, 0.18518848895007664, 0.26404786941522057]","[0.43568242426470993, 0.2560681723236967, 0.3082494034115933]",22.979354622467536,24.702295390439183,1.0749777701018235,3.0,0.07,"[0.2, 0.2, 0.6]"
6833,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.07993579134306324, 0.35497437602945553, 0.5650898326906998]","[0.17268918773600547, 0.3041357916372897, 0.523175020626705]",19.53779759961429,20.64886864887357,1.0568677735345777,3.0,0.07,"[0.2, 0.2, 0.6]"
6834,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.3391159155638046, 0.29475206107675467, 0.3661320233634692]","[0.35154112515942, 0.28436795310461543, 0.36409092173596475]",8.0520192719933,8.110377509100658,1.007247652437984,3.0,0.07,"[0.2, 0.2, 0.6]"
6835,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.2811576268991753, 0.4016125250492577, 0.31722984805257926]","[0.24611310680549675, 0.4424493946188939, 0.31143749857560943]",15.216390268586995,15.545229630154504,1.0216108653736604,3.0,0.07,"[0.2, 0.2, 0.6]"
6836,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.4337482458962762, 0.07274328051027139, 0.49350847363878425]","[0.4332674082721445, 0.10472009995171248, 0.4620124917761428]",12.075845113204968,12.624115785069726,1.045402261019829,3.0,0.07,"[0.2, 0.2, 0.6]"
6837,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.2746607063499692, 0.41545758656455695, 0.3098817070858032]","[0.31384878836425684, 0.416714534364178, 0.2694366772715652]",14.16216434078483,14.55203090078884,1.0275287414142804,3.0,0.07,"[0.2, 0.2, 0.6]"
6838,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.17063237734605688, 0.4382790701217116, 0.3910885525320937]","[0.20115164695955837, 0.4115368021536312, 0.3873115508868107]",12.822590897916443,13.202519294017254,1.029629612230906,3.0,0.07,"[0.2, 0.2, 0.6]"
6839,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.34941365649762357, 0.2774881846153349, 0.37309815889502435]","[0.3226590988329168, 0.2647752917256459, 0.4125656094414374]",14.497914138994934,15.093217661177164,1.0410613220960556,3.0,0.07,"[0.2, 0.2, 0.6]"
6840,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.20592313717933425, 0.6022867876500154, 0.19179007519218255]","[0.22334519280311282, 0.5562170584587816, 0.22043774873810565]",15.498365514246577,15.861488712950273,1.0234297738280789,3.0,0.07,"[0.2, 0.2, 0.6]"
6841,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.31128558687428737, 0.24008694097982589, 0.4486274722117409]","[0.3072185108573941, 0.2869229458699921, 0.40585854327261395]",12.92407576475233,13.658525106119056,1.056827997199597,3.0,0.07,"[0.2, 0.2, 0.6]"
6842,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.24984484509655014, 0.4588810148560591, 0.29127414005490393]","[0.3043641369924629, 0.35851065405117916, 0.3371252089563578]",18.359989014894243,20.165597807073596,1.0983447642977664,3.0,0.07,"[0.2, 0.2, 0.6]"
6843,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.327113496054982, 0.4165192243318595, 0.2563672796135781]","[0.3294900354916301, 0.3980933732529375, 0.2724165912554326]",11.51171892590289,11.63782517441616,1.0109545975996264,3.0,0.07,"[0.2, 0.2, 0.6]"
6844,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.2593125629486417, 0.37903833461283265, 0.3616491024383041]","[0.25632841044883153, 0.3805576079537567, 0.36311398159741193]",7.438024987107387,7.445789200415138,1.0010438541576843,3.0,0.07,"[0.2, 0.2, 0.6]"
6845,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.3739983848774905, 0.38110577442701415, 0.24489584071189355]","[0.4008760510976088, 0.36389158218908735, 0.23523236671330364]",12.406585438859755,12.610595399939147,1.0164436832426424,3.0,0.07,"[0.2, 0.2, 0.6]"
6846,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.30183733280833036, 0.4663223193428229, 0.2318403478669921]","[0.27752209676150225, 0.42455512746747404, 0.29792277577102366]",16.13650772370148,17.437669451110533,1.0806346546407866,3.0,0.07,"[0.2, 0.2, 0.6]"
6847,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.618272344851509, 0.31903575502433124, 0.06269190064674322]","[0.5489560822937797, 0.35065418259417924, 0.10038973511204106]",17.318334030542864,18.568196937355957,1.0721699272348493,3.0,0.07,"[0.2, 0.2, 0.6]"
6848,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.24359161276498756, 0.08035849585462013, 0.6760498937387668]","[0.2943170104875312, 0.15125447197727232, 0.5544285175351963]",28.014681414895637,30.448193621180664,1.0868656034400273,3.0,0.07,"[0.2, 0.2, 0.6]"
6849,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.5245334535466779, 0.24686545271089805, 0.22860109375371027]","[0.5142168032764978, 0.23408096039872295, 0.2517022363247793]",22.446084094307793,22.574891516457658,1.0057385253306848,3.0,0.07,"[0.2, 0.2, 0.6]"
6850,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.46436110201821496, 0.13735758486373578, 0.3982813131196328]","[0.4612774521711757, 0.1467800413455615, 0.39194250648326273]",10.669474331648482,10.71011938962002,1.0038094714611172,3.0,0.07,"[0.2, 0.2, 0.6]"
6851,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.43281019662206627, 0.2317878502059266, 0.33540195394122113]","[0.39014959439115093, 0.31440484567985255, 0.2954455599289966]",16.98513257537638,18.710155032208394,1.1015607296073042,3.0,0.07,"[0.2, 0.2, 0.6]"
6852,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.4073177062037651, 0.11675818173256024, 0.47592411206382906]","[0.3721287964911365, 0.16238327362298277, 0.46548792988588067]",14.04252698242226,14.85607969988289,1.0579349228581862,3.0,0.07,"[0.2, 0.2, 0.6]"
6853,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.2375869850396987, 0.5654343215187133, 0.19697869380357938]","[0.25635510976496173, 0.5550590544852908, 0.1885858357497473]",11.116538862389394,11.248748094095829,1.0118930211411161,3.0,0.07,"[0.2, 0.2, 0.6]"
6854,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.36228376712234417, 0.31907712993996173, 0.31863910293933956]","[0.38134775791997116, 0.3106628038822678, 0.30798943819776103]",17.32328085012522,17.494510468203334,1.0098843642586837,3.0,0.07,"[0.2, 0.2, 0.6]"
6855,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.37994408618109626, 0.14499614054527848, 0.4750597732757417]","[0.3802409179784078, 0.11994306481730321, 0.49981601720428914]",9.91534776048388,10.190575938033653,1.0277577936950084,3.0,0.07,"[0.2, 0.2, 0.6]"
6856,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.40492112002856284, 0.35132225342478157, 0.24375662655001654]","[0.4020845561276005, 0.3553031658019489, 0.24261227807045063]",8.5390492316414,8.543928115710512,1.0005713615107212,3.0,0.07,"[0.2, 0.2, 0.6]"
6857,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.43628132561694516, 0.21084967989104303, 0.3528689944923093]","[0.4027629621097071, 0.26386803107746337, 0.33336900681282955]",16.120714506934892,16.793780183864396,1.0417516032952485,3.0,0.07,"[0.2, 0.2, 0.6]"
6858,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.30709080678327993, 0.4324128124858526, 0.2604963807360271]","[0.30959530841966026, 0.42794113536770667, 0.262463556212633]",9.336110023674713,9.361459555334504,1.0027152134663697,3.0,0.07,"[0.2, 0.2, 0.6]"
6859,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.11479322610266184, 0.14733099451845125, 0.7378757822595461]","[0.20111353951641991, 0.2688099170635253, 0.5300765434200547]",33.761453595570316,37.10941013434485,1.099165059030924,3.0,0.07,"[0.2, 0.2, 0.6]"
6860,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.22314821985442934, 0.378855932835598, 0.3979958473112]","[0.28005691529286425, 0.3199143877048719, 0.4000286970022637]",19.33967222296724,20.22279956136449,1.0456640282325194,3.0,0.07,"[0.2, 0.2, 0.6]"
6861,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.19100003818536454, 0.4103535036117541, 0.3986464588834308]","[0.25686679841993576, 0.3645509540548742, 0.3785822475251901]",17.030865598073753,17.765334153734486,1.0431257325959875,3.0,0.07,"[0.2, 0.2, 0.6]"
6862,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.566336667671167, 0.1590425646098348, 0.274620767724787]","[0.49498053304107387, 0.25083771195567506, 0.254181755003251]",21.870097219921252,24.195861934408935,1.1063445073471903,3.0,0.07,"[0.2, 0.2, 0.6]"
6863,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.37195142252801394, 0.3631026023250474, 0.26494597514698337]","[0.3417478582099936, 0.3923069461906871, 0.2659451955993192]",13.28672169346309,13.52983426197922,1.0182974080533154,3.0,0.07,"[0.2, 0.2, 0.6]"
6864,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.3873607280182322, 0.21723114484562736, 0.3954081282467679]","[0.4064631611589881, 0.20085735738240357, 0.39267948145860837]",10.92600526843101,11.07097802027622,1.0132685961871248,3.0,0.07,"[0.2, 0.2, 0.6]"
6865,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.35846885940514017, 0.3380499297268498, 0.3034812108681147]","[0.3311626737537554, 0.28287556597904673, 0.38596176026719775]",17.270325937552187,18.26087114232049,1.0573553277656726,3.0,0.07,"[0.2, 0.2, 0.6]"
6866,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.7366796642799426, 0.2111673604757411, 0.05215297524450944]","[0.7117160689150842, 0.23599435684374298, 0.05228957424117292]",15.021973342234222,15.34036269695107,1.0211949087821703,3.0,0.07,"[0.2, 0.2, 0.6]"
6867,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.2406398584731719, 0.525575276524982, 0.23378486509635377]","[0.25699146687414676, 0.5240072018766504, 0.21900133124920299]",8.39851949735827,8.625766954093,1.0270580376465412,3.0,0.07,"[0.2, 0.2, 0.6]"
6868,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.586806272156235, 0.20499699813360583, 0.20819672975773384]","[0.462654585487309, 0.1882244297017138, 0.34912098481097714]",23.884600852888394,26.069694265456874,1.091485448135686,3.0,0.07,"[0.2, 0.2, 0.6]"
6869,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.3398056046663756, 0.26529632775794276, 0.3948980675641864]","[0.3386727553523421, 0.26282218649142775, 0.3985050581562302]",9.187929482823987,9.189834581061533,1.0002073479385216,3.0,0.07,"[0.2, 0.2, 0.6]"
6870,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.20533853072578082, 0.5233635872946081, 0.2712978819812378]","[0.22544943759609087, 0.5174005533919351, 0.25715000901197366]",12.072261910551658,12.193996552750443,1.0100838304454267,3.0,0.07,"[0.2, 0.2, 0.6]"
6871,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.20270001568041254, 0.32320458779684885, 0.47409539652397703]","[0.25831464934617027, 0.3243340765904687, 0.41735127406336114]",15.372451003137785,16.76275432134593,1.0904412261860104,3.0,0.07,"[0.2, 0.2, 0.6]"
6872,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.4046661622788319, 0.469185970618744, 0.12614786802412298]","[0.3754539652412975, 0.3570709209897135, 0.2674751137689891]",23.516129116558123,25.551711609300845,1.0865611207802661,3.0,0.07,"[0.2, 0.2, 0.6]"
6873,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.3045041864197522, 0.45250268607396493, 0.24299312750634625]","[0.2936858054682151, 0.35364257604528293, 0.3526716184865019]",21.517694174194578,23.1820955347185,1.0773503585955777,3.0,0.07,"[0.2, 0.2, 0.6]"
6874,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.582272675373122, 0.2640753953970995, 0.15365192923038182]","[0.5450994605664782, 0.26111057372532226, 0.19378996570819948]",12.982776638914752,13.495843480033683,1.0395190378290156,3.0,0.07,"[0.2, 0.2, 0.6]"
6875,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.33744244641927373, 0.1561301366635932, 0.5064274169173026]","[0.32298046728961244, 0.2052690297952916, 0.4717505029150959]",12.425932442437468,13.131101770335363,1.0567498118281713,3.0,0.07,"[0.2, 0.2, 0.6]"
6876,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.374472174422456, 0.27609903940803426, 0.3494287861706831]","[0.3904019071589236, 0.26313838611120616, 0.3464597067298703]",11.11297404858829,11.23999016520478,1.0114295341698045,3.0,0.07,"[0.2, 0.2, 0.6]"
6877,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.08780099242983769, 0.41262552130098645, 0.49957348627042486]","[0.11335231195177632, 0.412355996973271, 0.4742916910749525]",11.40555079330643,11.594563302744005,1.0165719755988023,3.0,0.07,"[0.2, 0.2, 0.6]"
6878,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.4819475799453874, 0.29008331355649425, 0.22796910715691532]","[0.44629429757426875, 0.3153105730505127, 0.23839512937521845]",13.590380049499974,13.881061754926034,1.021388784152269,3.0,0.07,"[0.2, 0.2, 0.6]"
6879,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.2051921434265174, 0.16896251246248314, 0.6258453451095414]","[0.20964141397465322, 0.15946632104047795, 0.6308922649848691]",10.663356324383896,10.732762048102975,1.0065088065715642,3.0,0.07,"[0.2, 0.2, 0.6]"
6880,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.3747530609646175, 0.3400107334520155, 0.28523620558352347]","[0.32901346707126955, 0.3362346047980927, 0.33475192813063775]",13.931307880059451,14.81312270663776,1.0632973468227267,3.0,0.07,"[0.2, 0.2, 0.6]"
6881,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.3313147479295755, 0.5044793551240625, 0.16420589738513083]","[0.3249359571433791, 0.4926236945453437, 0.1824403483112774]",13.430061223194235,13.575942518128391,1.0108622956001283,3.0,0.07,"[0.2, 0.2, 0.6]"
6882,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.3916210232191499, 0.38819566277863965, 0.22018331400268293]","[0.4278927694003092, 0.25509630937261496, 0.31701092122707586]",25.59242554022937,29.2253788297313,1.1419542389130408,3.0,0.07,"[0.2, 0.2, 0.6]"
6883,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.4660335143046135, 0.4199599620448256, 0.11400652439372298]","[0.41304963426015506, 0.4095236908941137, 0.1774266748457313]",17.54791743302427,18.24182869809574,1.0395437958789095,3.0,0.07,"[0.2, 0.2, 0.6]"
6884,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.49791398260541236, 0.24708237454581183, 0.25500364284916305]","[0.441972238302716, 0.30887697806474335, 0.24915078363254087]",16.217133358264995,17.04839681531309,1.0512583474948392,3.0,0.07,"[0.2, 0.2, 0.6]"
6885,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.025491586458383134, 0.41959689848400006, 0.5549115150755841]","[0.025395690515503343, 0.43143575096973125, 0.5431685585147652]",10.881381287950791,10.970800746305299,1.0082176569305152,3.0,0.07,"[0.2, 0.2, 0.6]"
6886,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.39686926905948394, 0.18718875160725204, 0.41594197967498664]","[0.4175289778205608, 0.2150400814295307, 0.36743094074990845]",13.44310231257941,14.550086131763944,1.0823458598651499,3.0,0.07,"[0.2, 0.2, 0.6]"
6887,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.4010856108669949, 0.21307706097558868, 0.3858373281726385]","[0.40848296249587185, 0.257492429567735, 0.33402460793639344]",17.206747189361064,18.041585549333853,1.0485180813540964,3.0,0.07,"[0.2, 0.2, 0.6]"
6888,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.33515492744251846, 0.28770657237257513, 0.3771385022243872]","[0.24868276710752138, 0.33658829535548845, 0.41472893753699]",19.045591756499686,20.478169245309306,1.0752183238581035,3.0,0.07,"[0.2, 0.2, 0.6]"
6889,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.20526084956221222, 0.3804765886865526, 0.41426256175338605]","[0.246256751516754, 0.3916267550829873, 0.3621164934002588]",17.58521001938784,18.499817663915582,1.0520100495541072,3.0,0.07,"[0.2, 0.2, 0.6]"
6890,clustered,50,3,6,"func-clustered_n-50_d-3_n_clusters-3_noise-0.07_weights-[0.2, 0.2, 0.6]","[0.3503240507767774, 0.506170936980367, 0.14350501225710402]","[0.3175175426220903, 0.4948751963036846, 0.1876072610742252]",11.921376562327112,12.574537847745258,1.0547890826200566,3.0,0.07,"[0.2, 0.2, 0.6]"
