func,n,d,n_clusters,noise,weights,centers,dataset_num,title,optimal,mean,optimal_sc,mean_sc,distortion
random,100,3,,,,,2,func-random_n-100_d-3,"[0.3028687989116129, 0.36141087459915905, 0.33572032712987443]","[0.30851583773590746, 0.35059818426199946, 0.3408859780020932]",40.05295163679414,40.09356587854942,1.001014013701751
random,100,3,,,,,2,func-random_n-100_d-3,"[0.33381841580815186, 0.3318129855335293, 0.334368598941258]","[0.34195686161312855, 0.3348457349502918, 0.32319740343657954]",41.53250468580022,41.58367523155155,1.0012320601932978
random,100,3,,,,,2,func-random_n-100_d-3,"[0.3253239654901367, 0.33688373283665407, 0.3377923017622165]","[0.3309195709585449, 0.33613311604437657, 0.3329473129970784]",46.57896346717353,46.59958678437635,1.0004427603292922
random,100,3,,,,,2,func-random_n-100_d-3,"[0.32160991170570397, 0.3365426917408523, 0.3418473983508044]","[0.329731584719984, 0.3195398756969545, 0.3507285395830614]",43.653260196781574,43.78097563632755,1.0029256792956645
random,100,3,,,,,2,func-random_n-100_d-3,"[0.33085098236101024, 0.3394515255183165, 0.3296974921684249]","[0.31452856991839634, 0.3528981954244434, 0.3325732346571602]",44.75020222162583,44.837393514411275,1.0019483999726668
random,100,3,,,,,2,func-random_n-100_d-3,"[0.34805944472643274, 0.2983449004985645, 0.35359565487844535]","[0.33944782441441906, 0.3251373309515966, 0.33541484463398424]",44.79097268383739,44.92744906128849,1.0030469616816415
random,100,3,,,,,2,func-random_n-100_d-3,"[0.34194233027215015, 0.3270975671177456, 0.3309601026115908]","[0.320487046597967, 0.33768308653450035, 0.34182986686753253]",43.104199372424766,43.2761493624345,1.003989170255178
random,100,3,,,,,2,func-random_n-100_d-3,"[0.3300003105530035, 0.334447618607177, 0.335552070842167]","[0.35102210274081386, 0.3066131722833381, 0.3423647249758477]",48.677823011492215,48.9153972867703,1.0048805443748376
random,100,3,,,,,2,func-random_n-100_d-3,"[0.34162100853662347, 0.27404587439735906, 0.3843331170854266]","[0.34181219938310553, 0.2821047638035949, 0.37608303681329935]",45.14158923659305,45.14549136534037,1.0000864419887139
random,100,3,,,,,2,func-random_n-100_d-3,"[0.2973010920470729, 0.33641610034337976, 0.3662828076213331]","[0.3033547970145073, 0.33192230241613957, 0.36472290056935314]",41.8271921191478,41.84541890284339,1.000435763979654
random,100,3,,,,,2,func-random_n-100_d-3,"[0.3164381378504072, 0.34249545454628694, 0.3410664076058239]","[0.3010877895263809, 0.3450563210694996, 0.35385588940411955]",41.79630476860756,41.86287250983241,1.00159267049069
random,100,3,,,,,2,func-random_n-100_d-3,"[0.33792827645172335, 0.3315593514076319, 0.33051237389228705]","[0.33083118244429033, 0.33324787467136047, 0.33592094288434926]",41.36462903562645,41.38629597077054,1.00052380344389
random,100,3,,,,,2,func-random_n-100_d-3,"[0.34047051776307574, 0.32534319600581035, 0.3341862862357311]","[0.34106314442344426, 0.32357558174279677, 0.33536127383375924]",39.05004304940673,39.05296697163925,1.0000748762870457
random,100,3,,,,,2,func-random_n-100_d-3,"[0.33965644825766866, 0.3595167597926703, 0.30082679208615715]","[0.3268120428893728, 0.351997997502473, 0.3211899596081541]",43.24692236606697,43.33209441406491,1.001969436050894
random,100,3,,,,,2,func-random_n-100_d-3,"[0.3424174098089291, 0.34968764961463716, 0.3078949405765203]","[0.3255766480554771, 0.34150723640697156, 0.3329161155375513]",43.171318161372035,43.28586033596896,1.0026532007702145
random,100,3,,,,,2,func-random_n-100_d-3,"[0.30171322849959986, 0.3629844951200874, 0.33530227638012267]","[0.3115370009451265, 0.356598478872434, 0.3318645201824396]",45.78374364697604,45.85171252042049,1.001484563472322
random,100,3,,,,,2,func-random_n-100_d-3,"[0.3431860259475664, 0.3414456535697982, 0.3153683205064548]","[0.34493640843344203, 0.3453084025435863, 0.3097551890229719]",43.80726883456531,43.82254705671327,1.0003487599787526
random,100,3,,,,,2,func-random_n-100_d-3,"[0.3324998073225522, 0.3413660134069791, 0.3261341795120279]","[0.3342765433908798, 0.3409484570969246, 0.3247749995121958]",42.0669970786398,42.06885352175238,1.0000441306306962
random,100,3,,,,,2,func-random_n-100_d-3,"[0.3547323834752665, 0.3145443583441332, 0.33072325818368153]","[0.35664389869925445, 0.3077286973950664, 0.3356274039056791]",47.90645274131979,47.91641192044617,1.0002078880517444
random,100,3,,,,,2,func-random_n-100_d-3,"[0.3212917653142141, 0.3296753084005238, 0.3490329263423404]","[0.3138769177792724, 0.32974074226162264, 0.3563823399591049]",44.532137721906174,44.55881114763944,1.000598970251548
random,100,3,,,,,2,func-random_n-100_d-3,"[0.300864433588251, 0.3473214291541098, 0.3518141372583396]","[0.31652827476386636, 0.3398624716641021, 0.3436092535720314]",43.45337055746132,43.56139851164887,1.0024860661624555
random,100,3,,,,,2,func-random_n-100_d-3,"[0.35932816047983535, 0.3055897174272072, 0.33508212279946553]","[0.3503497483255768, 0.3238846526233827, 0.32576559905104047]",43.84966073038154,43.95685471537749,1.0024445795750863
random,100,3,,,,,2,func-random_n-100_d-3,"[0.33754216721961844, 0.3440027696541352, 0.3184550633923587]","[0.3408418166133711, 0.3402064613934334, 0.3189517219931954]",43.94250072620778,43.95229932101903,1.00022298673606
random,100,3,,,,,2,func-random_n-100_d-3,"[0.37038951099979306, 0.2911979552164615, 0.3384125361573876]","[0.3501196668996727, 0.3110998530231424, 0.33878048007718503]",43.69154655579812,43.918048589554814,1.0051841157297425
random,100,3,,,,,2,func-random_n-100_d-3,"[0.3159664496298292, 0.35457541796640657, 0.32945813240464744]","[0.319444725977029, 0.3567276675291092, 0.3238276064938617]",42.42897731397938,42.448671551052264,1.0004641694973495
random,100,3,,,,,2,func-random_n-100_d-3,"[0.33474331569694665, 0.34630722069987874, 0.3189494636041652]","[0.3262762098480485, 0.3399912620530556, 0.3337325280988958]",44.630769258747186,44.712033804152036,1.0018208188376436
random,100,3,,,,,2,func-random_n-100_d-3,"[0.35246362960169375, 0.3423774960560673, 0.3051588743426554]","[0.348297476916593, 0.33589487395065853, 0.3158076491327486]",41.11353196468966,41.1702641827587,1.0013798916161658
random,100,3,,,,,2,func-random_n-100_d-3,"[0.3413247156914297, 0.3489338437721441, 0.3097414405364581]","[0.3348600212700793, 0.3512501141858097, 0.313889864544111]",45.286052562623674,45.31519393774074,1.0006434955900996
random,100,3,,,,,2,func-random_n-100_d-3,"[0.3178594061285254, 0.35889181107617313, 0.3232487847784662]","[0.32134587318814506, 0.34619945829139104, 0.3324546685204639]",44.01895522736967,44.06270206033748,1.0009938180663727
random,100,3,,,,,2,func-random_n-100_d-3,"[0.3414118992355057, 0.369237896086221, 0.2893502066154098]","[0.34452767571760234, 0.3548944943751461, 0.3005778299072515]",41.904519892452015,41.988842438324724,1.0020122541933214
random,100,3,,,,,2,func-random_n-100_d-3,"[0.3188288286143111, 0.34265374687883027, 0.3385174246320858]","[0.31539859584720115, 0.3377528786030865, 0.34684852554971246]",45.848857364307335,45.87183143334344,1.0005010826955523
random,100,3,,,,,2,func-random_n-100_d-3,"[0.318208751846233, 0.3393043628113783, 0.3424868853433938]","[0.33123990831991745, 0.3229869834116597, 0.3457731082684228]",43.07404268447908,43.25007366382009,1.0040867067117534
random,100,3,,,,,2,func-random_n-100_d-3,"[0.34380512694916077, 0.3405894459772871, 0.3156054298122905]","[0.35717921390497614, 0.32395100823290335, 0.31886977786212034]",43.26883788263021,43.37202730193291,1.002384843789487
random,100,3,,,,,2,func-random_n-100_d-3,"[0.30573410913337623, 0.33522689097523883, 0.359039000185447]","[0.293441180171929, 0.35735127046191073, 0.34920754936616005]",40.92544963250313,41.09225593135984,1.0040758574518929
random,100,3,,,,,2,func-random_n-100_d-3,"[0.2927399799386409, 0.38415230853399346, 0.32310771152770656]","[0.3041889393761654, 0.3747739062895051, 0.3210371543343291]",42.884165097666695,42.95451884595282,1.001640553060224
random,100,3,,,,,2,func-random_n-100_d-3,"[0.3200469003985506, 0.3621555534386544, 0.3177975488999905]","[0.3236779332620188, 0.3600049657636732, 0.3163171009743081]",43.065507938940705,43.072727575234744,1.000167643124151
random,100,3,,,,,2,func-random_n-100_d-3,"[0.3342552689228754, 0.3093059904566515, 0.35643874062097614]","[0.3235702619672994, 0.3215150327101932, 0.35491470532250724]",44.164932146423716,44.261805296931705,1.0021934404922623
random,100,3,,,,,2,func-random_n-100_d-3,"[0.347942697425878, 0.3340216121146046, 0.31803569101678786]","[0.34036090104267075, 0.34119956529614115, 0.31843953366118805]",42.9901306242287,43.0335319176249,1.00100956412009
random,100,3,,,,,2,func-random_n-100_d-3,"[0.31730131495962305, 0.3513028356520308, 0.3313958500980793]","[0.3040528013442498, 0.3461736569478868, 0.34977354170786357]",39.78398590096108,39.94964802064189,1.0041640402772416
random,100,3,,,,,2,func-random_n-100_d-3,"[0.35034908590616404, 0.33283185097808365, 0.31681906324130754]","[0.3432786067876467, 0.35076923092106554, 0.3059521622912875]",39.589768794968805,39.68891891423798,1.0025044379466488
random,100,3,,,,,2,func-random_n-100_d-3,"[0.3614052187915006, 0.3290741384187945, 0.3095206428035038]","[0.3475664662849527, 0.34219872060798984, 0.3102348131070574]",47.6853238834552,47.77611673396845,1.0019039998708021
random,100,3,,,,,2,func-random_n-100_d-3,"[0.31120467898711807, 0.3401629248880826, 0.3486323982088132]","[0.30670353589120497, 0.3455785768848254, 0.34771788722396985]",41.93650308201251,41.945837672837676,1.000222588679054
random,100,3,,,,,2,func-random_n-100_d-3,"[0.331539415766526, 0.33274683705061875, 0.335713747182464]","[0.33091733362127074, 0.34388487581814486, 0.3251977905605845]",41.02501817887403,41.08766209480163,1.001526968633005
random,100,3,,,,,2,func-random_n-100_d-3,"[0.30528285493701746, 0.3593330342735904, 0.3353841108319397]","[0.30114843579949196, 0.36334440296886605, 0.33550716123164215]",43.07705663059033,43.09486476780798,1.0004134019037179
random,100,3,,,,,2,func-random_n-100_d-3,"[0.3187758965204901, 0.3436484919118247, 0.3375756115699954]","[0.32258978672173233, 0.34582629376438623, 0.33158391951388133]",40.958072815647554,40.97120416417783,1.000320604648304
random,100,3,,,,,2,func-random_n-100_d-3,"[0.29299472558144674, 0.32294326517607264, 0.3840620107903665]","[0.2910377705461432, 0.33622517397931423, 0.3727370554745428]",44.07581973999597,44.17154603607073,1.002171855149591
random,100,3,,,,,2,func-random_n-100_d-3,"[0.35051505174499187, 0.30522945486310094, 0.34425549340190564]","[0.3279404346946201, 0.3174962213233224, 0.35456334398205747]",43.67392934309422,43.80473052277559,1.0029949487405592
random,100,3,,,,,2,func-random_n-100_d-3,"[0.3407887370136923, 0.33498784230287976, 0.3242234206878036]","[0.3409554489077823, 0.3343716852168139, 0.32467286587540384]",43.12670083815069,43.12670083815945,1.0000000000002032
random,100,3,,,,,2,func-random_n-100_d-3,"[0.3334257072667128, 0.3500398313313627, 0.3165344614512383]","[0.32022387405926994, 0.360083440119205, 0.3196926858215252]",43.27336196693655,43.32403927233558,1.0011710970235628
random,100,3,,,,,2,func-random_n-100_d-3,"[0.37909198583053294, 0.304370452477871, 0.31653756275251527]","[0.377462863278136, 0.3254436215481444, 0.2970935151737196]",41.612264942754486,41.743722838629246,1.0031591141711609
random,100,3,,,,,2,func-random_n-100_d-3,"[0.32776093761555114, 0.3119914311046264, 0.36024763128584236]","[0.3185344571227767, 0.32880437595846407, 0.35266116691875915]",39.394746320144854,39.48133116273199,1.002197877906955
random,100,3,,,,,2,func-random_n-100_d-3,"[0.317965677051477, 0.35450960424788935, 0.32752471874339134]","[0.315224471188773, 0.3465568351594201, 0.3382186936518069]",41.53188537968901,41.59268923384427,1.0014640282664604
random,100,3,,,,,2,func-random_n-100_d-3,"[0.2808190410740351, 0.3695271408750544, 0.3496538185781102]","[0.29028731796518314, 0.37058007762479844, 0.33913260441001847]",41.72879525135669,41.77431902999021,1.00109094399585
random,100,3,,,,,2,func-random_n-100_d-3,"[0.33144127619603375, 0.3438264056191382, 0.32473231866886315]","[0.3338995104801128, 0.3405360607585376, 0.3255644287613499]",43.90933069765916,43.910423357766405,1.0000248844628212
random,100,3,,,,,2,func-random_n-100_d-3,"[0.3238124313568029, 0.3319045920060502, 0.34428297708606653]","[0.3150357454186604, 0.33215116878730294, 0.3528130857940364]",43.85146348010628,43.903876154562745,1.001195232046936
random,100,3,,,,,2,func-random_n-100_d-3,"[0.3727071502752102, 0.32511537082422415, 0.30217747893129904]","[0.3453049376985441, 0.33290420838924495, 0.32179085391221096]",42.31699518107114,42.50961087481348,1.004551733716398
random,100,3,,,,,2,func-random_n-100_d-3,"[0.3252428833654621, 0.32653381929316255, 0.34822329749008957]","[0.32835468507812526, 0.3214603835930729, 0.35018493132880174]",43.90581686340014,43.91583949639734,1.0002282757436989
random,100,3,,,,,2,func-random_n-100_d-3,"[0.33405400453502154, 0.33500913258488346, 0.33093686431357744]","[0.3263645611881028, 0.33179737457131475, 0.34183806424058233]",42.156752474506206,42.20697817458755,1.00119140344389
random,100,3,,,,,2,func-random_n-100_d-3,"[0.33801981878397036, 0.3556942063064513, 0.30628597491036397]","[0.32115267723589624, 0.3461934869041764, 0.3326538358599275]",48.092107845201255,48.35967242496834,1.0055635860384478
random,100,3,,,,,2,func-random_n-100_d-3,"[0.38258537874266063, 0.29072622260661446, 0.32668839994553]","[0.3662896066359584, 0.29765508511962663, 0.3360553082444149]",45.553681242721986,45.71699881226304,1.0035851673253553
random,100,3,,,,,2,func-random_n-100_d-3,"[0.3779237478127526, 0.31896926076289767, 0.3031069932869627]","[0.3544010889851429, 0.3265256584128967, 0.3190732526019604]",44.387304710657006,44.54202068442222,1.0034855906384437
random,100,3,,,,,2,func-random_n-100_d-3,"[0.29566885252017455, 0.3350339332956522, 0.3692972141912138]","[0.3219082605213311, 0.31156308515239245, 0.36652865432627635]",47.213005812499816,47.418655790145124,1.0043557908272567
random,100,3,,,,,2,func-random_n-100_d-3,"[0.3055219307509368, 0.3630103370489146, 0.33146773226895315]","[0.3151920062199467, 0.3531784479520343, 0.33162954582801873]",42.54647848386783,42.589635986714136,1.0010143613380993
random,100,3,,,,,2,func-random_n-100_d-3,"[0.3285795874477863, 0.3263705053602649, 0.3450499071918661]","[0.33513491368350373, 0.3324544916594709, 0.3324105946570255]",41.893199937813634,41.97617545611759,1.0019806440765355
random,100,3,,,,,2,func-random_n-100_d-3,"[0.3404517238631683, 0.3268670322507984, 0.3326812438873759]","[0.33571347445394895, 0.3202850606882011, 0.34400146485785016]",41.201800211514914,41.27669531174441,1.001817762812426
random,100,3,,,,,2,func-random_n-100_d-3,"[0.3164922271450382, 0.350630913944336, 0.3328768589122315]","[0.32152671717008025, 0.3410241951985034, 0.33744908763141646]",39.645884662271854,39.67093572484052,1.0006318704395694
random,100,3,,,,,2,func-random_n-100_d-3,"[0.3304332895700478, 0.3204982930923093, 0.3490684173788839]","[0.3364435712578003, 0.3316602134859768, 0.331896215256223]",42.52534778594586,42.60418070636452,1.0018537866125274
random,100,3,,,,,2,func-random_n-100_d-3,"[0.34011449528218674, 0.3409812736254781, 0.3189042313233837]","[0.3459848301984496, 0.3406313382627296, 0.3133838315388206]",39.38279232500603,39.41316205616744,1.0007711421503782
random,100,3,,,,,2,func-random_n-100_d-3,"[0.3405438224745318, 0.35008033830342045, 0.3093758394548215]","[0.3410553415967611, 0.34739496779311074, 0.31154969061012827]",40.733377757820634,40.734348683878494,1.0000238361292706
random,100,3,,,,,2,func-random_n-100_d-3,"[0.3484836772640743, 0.31007054637070924, 0.34144577667855225]","[0.34665265775636184, 0.3187958645927367, 0.33455147765090126]",40.87271621072612,40.90846265855895,1.000874579698803
random,100,3,,,,,2,func-random_n-100_d-3,"[0.2985020629170276, 0.3466835943238701, 0.3548143427611153]","[0.30345117749187156, 0.35798085120946993, 0.3385679712986587]",39.62236347931239,39.751538231926766,1.003260147585134
random,100,3,,,,,2,func-random_n-100_d-3,"[0.3389813288217875, 0.34719259620219484, 0.31382607536580465]","[0.3345856769446875, 0.35911589021098467, 0.3062984328443281]",43.131947545765364,43.18370818193483,1.0012000533042138
random,100,3,,,,,2,func-random_n-100_d-3,"[0.3245181822538481, 0.3606524168663067, 0.31482940232092804]","[0.32267936600460445, 0.35395986188540435, 0.32336077210999115]",41.48875859492155,41.52536130253395,1.0008822319310582
random,100,3,,,,,2,func-random_n-100_d-3,"[0.3322903135680158, 0.3262597021086679, 0.3414499843413924]","[0.31799782369028123, 0.33942528659607596, 0.342576889713643]",42.75538918575517,42.864640853713915,1.002555272447272
random,100,3,,,,,2,func-random_n-100_d-3,"[0.34976522497524787, 0.3077075255092959, 0.34252724963112996]","[0.34316430944388265, 0.3141734886865246, 0.3426622018695927]",40.6665708861656,40.66965536444851,1.0000758480052705
random,100,3,,,,,2,func-random_n-100_d-3,"[0.3090558847479959, 0.3273102231289909, 0.3636338933146492]","[0.3094344838475982, 0.3329431697921566, 0.35762234636024515]",40.62259107641845,40.632074415878385,1.0002334498910248
